;t-t0, hr;Atm. pressure, hPa;Average wind speed, m/s;Humidity %;Precipitation, mm;UV level, W/m2;Wind direction, deg;Wind speed, m/s;temp. C;fMin;fMax;fMaxDark;ABS/RC;DIo/RC;ETo/RC;FI;FJ;FK;Fv;PHI_Eo;PHIo;PI;PSIo;Sm;TRo_RC;VI;VJ;VK;Fo;Fm;Mo;Area;Fv/Fm;altaz, degrees;Insolation, kW/m2
2020-12-21 12:55:09;10345.0;1009.0;0.0;74.38083;0.18575;0.79287;302.43;2.10802;2.09145;799.35;950.3;2733.2;24.93123;21.38766;1.64442;921.26667;881.44583;845.875;147.89067;0.07667;0.16649;0.01144;0.46212;46.2756;3.54357;0.80743;0.53788;0.29772;801.8707;949.76137;1.89915;6821.36837;0.15571;10.6475;0.4456971872234868
2020-12-21 13:55:09;10346.0;1009.0;0.06405;79.12414;0.55621;0.75392;217.9681;1.84916;1.69242;771.3;904.8;2733.2;14.31228;12.27047;0.95056;878.92917;845.27083;812.91667;125.29619;0.06719;0.14486;0.0105;0.46854;47.01965;2.0418;0.79992;0.53146;0.27343;778.71934;904.01553;1.09124;5892.63713;0.1386;8.71739;0.3793773889786432
2020-12-21 14:55:09;10347.0;1009.0;0.55675;83.305;0.439;0.47162;153.645;1.44675;1.26035;771.0;930.65;2733.2;35.48393;29.41935;2.68988;899.56667;858.58333;821.9125;161.83092;0.08014;0.18434;0.00578;0.44168;42.59999;6.06458;0.81181;0.55832;0.33177;768.18333;930.01425;3.3747;6887.5049;0.17401;4.91361;0.2070463690016122
2020-12-21 15:55:09;10348.0;1009.0;0.7478;84.6525;0.3;0.35;228.8675;1.81397;1.00687;770.3;958.4;2733.2;28.45502;23.19581;2.48356;918.70417;869.33333;828.42917;190.3756;0.09799;0.20985;0.01351;0.46887;46.05301;5.25921;0.79039;0.53113;0.31606;768.2775;958.6531;2.77565;8750.15116;0.19859;-0.48511;
2020-12-21 16:55:09;10349.0;1009.0;0.7722;86.305;0.10425;0.12163;244.9425;2.64342;0.90043;765.35;980.7;2733.2;19.24509;14.96648;1.89562;934.7125;884.75417;836.74167;215.47693;0.103;0.23424;0.01403;0.44351;43.92183;4.27861;0.78818;0.55649;0.33381;764.90584;980.38277;2.38299;9466.10389;0.21979;-7.14551;
2020-12-21 17:55:09;10350.0;1009.0;0.89135;87.6525;0.19575;0.0;233.2625;2.50842;0.92262;772.5;999.7;2733.2;15.73155;12.2176;1.57712;949.85417;899.54583;846.95833;225.34555;0.10555;0.24028;0.01861;0.44679;46.63528;3.51395;0.77583;0.55321;0.31944;775.08375;1000.4293;1.93684;10517.06193;0.22525;-14.72738;
2020-12-21 18:55:09;10351.0;1009.0;0.75077;88.6525;0.3;0.0;201.07;1.62623;0.97262;786.2;1021.6;2733.2;21.39423;16.4976;2.16905;967.85833;915.92083;861.2875;238.58829;0.1085;0.24878;0.01513;0.44023;43.62313;4.89662;0.77666;0.55977;0.33021;782.60417;1021.19245;2.72757;10409.12077;0.23364;-22.89952;
2020-12-21 19:55:09;10352.0;1009.0;0.79355;89.0;0.10425;0.0;228.675;1.1012;1.03568;799.35;1043.05;2733.2;13.75051;10.29266;1.55959;985.46667;931.41667;875.91667;239.55616;0.11212;0.2473;0.02018;0.46313;46.90455;3.45785;0.76201;0.53687;0.30507;803.0848;1042.64095;1.89826;11250.05099;0.22976;-31.32496;
2020-12-21 20:55:09;10353.0;1009.0;0.82432;88.3475;0.19575;0.0;289.54;3.7305;1.02737;810.0;1059.75;2733.2;13.9354;10.58921;1.56007;999.7375;943.14583;888.125;247.71848;0.11558;0.25051;0.02245;0.46785;47.89814;3.34618;0.75958;0.53215;0.30966;811.70069;1059.41917;1.78611;11847.06703;0.23382;-39.61603;
2020-12-21 21:55:09;10354.0;1009.0;0.65645;87.3475;0.3;0.0;239.1825;2.49518;0.97085;818.85;1072.9;2733.2;23.05704;17.78869;2.48881;1009.69583;952.575;898.35833;257.75745;0.11841;0.25577;0.0194;0.46669;49.14518;5.26834;0.7541;0.53331;0.32225;815.47424;1073.23169;2.77953;12650.47867;0.24017;-47.25169;
2020-12-21 22:55:09;10355.0;1009.0;0.62567;86.3475;0.10425;0.0;218.3125;1.18397;0.85213;823.0;1082.2;2733.2;21.9352;16.51241;2.49598;1017.62917;960.30833;904.5375;263.27496;0.11848;0.26057;0.01509;0.46041;47.45117;5.42279;0.75645;0.53959;0.32763;818.67;1081.94496;2.92681;12498.95713;0.24333;-53.45746;
2020-12-21 23:55:09;10356.0;1009.0;0.60433;86.6525;0.0;0.0;271.37;0.96942;0.79348;830.35;1093.5;2733.2;19.33452;14.65174;2.19557;1026.64583;968.85;914.55833;265.81949;0.12023;0.25962;0.01881;0.46711;46.12249;4.68279;0.74962;0.53289;0.32823;827.57679;1093.39628;2.48722;12281.1807;0.24311;-57.15635;
2020-12-22 00:55:09;10357.0;1009.0;0.39077;86.3475;0.0;0.0;300.22;0.57858;0.69865;837.35;1102.0;2733.2;16.30658;12.38597;1.85932;1035.34583;976.46667;920.20417;264.39318;0.12025;0.25688;0.022;0.47292;47.45335;3.92062;0.74913;0.52708;0.31432;837.5115;1101.90468;2.06129;12559.04309;0.23994;-57.35792;
2020-12-22 01:55:09;10358.0;1009.0;0.24432;87.305;0.0;0.0;293.2125;0.16943;0.66958;845.15;1113.7;2733.2;14.19952;10.90822;1.57187;1043.725;987.99583;931.3;263.57226;0.11932;0.25242;0.02786;0.47525;50.12487;3.29131;0.73567;0.52475;0.30898;849.97565;1113.54791;1.71944;13213.00851;0.2367;-53.99774;
2020-12-22 02:55:09;10359.0;1009.0;0.54625;89.305;0.19575;0.0;268.425;0.54852;0.58865;856.0;1125.35;2733.2;13.49955;10.19024;1.59224;1055.525;996.44583;941.1;266.20482;0.12181;0.25487;0.02528;0.48291;48.20381;3.30931;0.73834;0.51709;0.30915;859.13834;1125.34316;1.71707;12825.70004;0.23655;-48.00615;
2020-12-22 03:55:09;10360.0;1009.0;0.58298;90.6525;0.10425;0.0;316.725;0.79738;0.50085;864.35;1136.4;2733.2;20.94057;15.9059;2.34357;1065.56667;1008.32917;951.13333;274.91712;0.11951;0.26028;0.01763;0.46351;48.69141;5.03466;0.74367;0.53649;0.32812;861.23667;1136.15379;2.69109;13429.24754;0.24197;-40.4816;
2020-12-22 04:55:09;10361.0;1008.3582;0.18268;83.29836;0.0;0.0;313.98443;2.23048;1.07688;872.7;1144.15;2733.2;19.46476;14.79327;2.18483;1073.7;1015.17917;959.31667;275.72595;0.11982;0.2588;0.01903;0.46618;46.93175;4.67149;0.74554;0.53382;0.33066;868.33357;1144.05953;2.48666;12924.9424;0.24101;-32.23255;
2020-12-22 05:55:09;10362.0;1008.0;0.0;78.36417;0.0;0.0;237.13917;1.57758;1.37821;879.85;1151.2;2733.2;15.98019;12.38301;1.7455;1079.725;1020.90833;964.2125;269.60683;0.12064;0.25071;0.02862;0.48292;50.45383;3.59718;0.73446;0.51708;0.3062;881.71254;1151.31937;1.85168;13620.03684;0.23417;-23.8012;
2020-12-22 06:55:09;10363.0;1008.0;0.0;78.0;0.0;0.0;219.89583;0.77815;0.89584;885.85;1160.2;2733.2;18.10122;13.85955;2.00792;1088.77083;1029.8125;973.1;275.82956;0.12044;0.25624;0.02198;0.47209;50.23131;4.24167;0.74129;0.52791;0.32227;884.40069;1160.23025;2.23375;13831.00437;0.23774;-15.58483;
2020-12-22 07:55:09;10364.0;1008.0;0.0;78.0;0.0;0.0;211.19667;1.73468;0.1722;555.5;800.5;2733.2;10.20364;7.07973;1.50084;735.92917;682.75833;633.275;245.10926;0.14706;0.3062;0.04001;0.48045;54.38353;3.12391;0.73656;0.51955;0.31778;555.35915;800.46841;1.62306;13324.6095;0.30621;-7.92314;
2020-12-22 08:55:09;10365.0;1008.0;0.0;77.36417;0.0;0.03179;248.05167;2.09197;-0.34433;907.2;1148.95;2733.2;19.54975;15.45328;2.0587;1086.05417;1027.1875;977.65833;243.0648;0.1102;0.22145;0.01794;0.49932;49.01636;4.09647;0.74367;0.50068;0.29447;906.06737;1149.13217;2.03777;11926.05104;0.21152;-1.14673;
2020-12-22 09:55:09;10366.0;1008.0;0.0;76.37459;0.0;0.30016;267.49508;1.66479;-0.71515;889.85;1078.8;2733.2;20.34756;16.85776;1.69217;1035.45;987.30417;944.67917;187.36338;0.08813;0.18403;0.01294;0.48135;46.79367;3.48981;0.77496;0.51865;0.28939;890.5715;1077.93488;1.79764;8766.89321;0.17382;4.40497;0.1791326439137163
2020-12-22 10:55:09;10367.0;1008.0;0.0;76.61917;0.0;0.38808;261.76167;1.47619;-1.35153;814.8;965.1;2733.2;23.59003;19.7305;1.78724;933.04583;895.4375;859.77083;149.44606;0.07766;0.16829;0.00776;0.4669;45.01698;3.85953;0.78533;0.5331;0.29438;815.68114;965.1272;2.07229;6729.53318;0.15485;8.39616;0.3671356660339777
2020-12-22 11:55:09;10368.0;1007.38083;0.0;76.38083;0.0;0.38096;279.575;2.09917;-1.84575;787.0;935.1;2733.2;13.52044;11.47734;0.98381;905.33333;867.75417;833.67917;137.67782;0.07698;0.15992;0.01469;0.48164;48.20283;2.0431;0.79157;0.51836;0.27039;796.38299;934.06081;1.05928;6631.00787;0.1474;10.53912;0.4422732844257685
2020-12-22 12:55:09;10369.0;1007.0;0.0;74.1425;0.0;0.52383;215.46167;3.27873;-2.56059;776.5;916.2;2733.2;17.173;14.70591;1.17166;887.97083;852.00417;818.94167;134.43152;0.07396;0.1561;0.01229;0.47447;48.46532;2.46709;0.79271;0.52553;0.27994;781.37747;915.80898;1.29543;6497.27601;0.14679;10.659;0.4460585649113219
2020-12-22 13:55:09;10370.0;1007.0;0.0;73.61917;0.0;0.41425;161.57;2.51309;-3.39438;745.15;892.15;2733.2;12.71338;10.71946;0.96782;861.60833;823.7875;786.49583;139.93091;0.08151;0.16907;0.01751;0.48543;51.0828;1.99392;0.78495;0.51457;0.24805;751.77304;891.70395;1.02611;7147.24524;0.15693;8.74555;0.3804328288236155
2020-12-22 14:55:09;10371.0;1007.0;0.0;75.23833;0.0;0.14521;213.96333;1.78334;-3.57474;732.0;901.5;2733.2;18.10646;14.50573;1.72679;865.15417;820.55833;780.675;168.5429;0.09776;0.20421;0.01386;0.48174;49.51548;3.60073;0.78325;0.51826;0.2816;733.18024;901.72313;1.87394;8356.86491;0.18691;4.95644;0.2093461205005035
2020-12-22 15:55:09;10372.0;1007.0;0.0;75.38083;0.0;0.01904;281.81583;1.59948;-3.44189;724.5;908.9;2733.2;26.83979;21.51544;2.53605;866.1625;819.42917;777.425;186.90367;0.10761;0.22542;0.0142;0.47665;48.4935;5.32434;0.77331;0.52335;0.29872;721.61;908.51367;2.78829;9060.07512;0.20572;-0.43029;
2020-12-22 16:55:09;10373.0;1006.38083;0.0;75.0;0.0;0.0;214.6975;1.17899;-3.41858;717.15;912.85;2733.2;18.69534;14.51231;1.95672;865.79167;820.44583;773.02083;196.18613;0.10954;0.23408;0.01608;0.46764;53.40394;4.18304;0.76303;0.53236;0.29091;715.99505;912.18118;2.22632;10461.04908;0.21507;-7.08156;
2020-12-22 17:55:09;10374.0;1006.0;0.0;75.0;0.0;0.0;172.76417;1.20433;-3.56002;718.15;915.25;2733.2;15.68634;12.20737;1.63966;868.2375;821.44167;773.20417;198.02603;0.11069;0.23532;0.02011;0.47151;53.43634;3.47896;0.76438;0.52849;0.28506;716.82667;914.8527;1.83931;10577.44742;0.21646;-14.65708;
2020-12-22 18:55:09;10375.0;1005.38083;0.0;75.61917;0.0;0.0;251.82333;1.38572;-3.81956;719.5;920.55;2733.2;18.56014;14.62542;1.80423;875.5625;828.38333;779.1125;201.53989;0.10642;0.23657;0.01876;0.45461;48.91208;3.93471;0.77915;0.54539;0.30051;718.71762;920.25751;2.13049;9897.00698;0.219;-22.82555;
2020-12-22 19:55:09;10376.0;1005.0;0.0;75.38083;0.0;0.0;206.22083;0.85037;-3.7071;723.0;926.9;2733.2;12.62548;9.76669;1.27592;880.5875;835.25;785.9125;200.41936;0.10305;0.23409;0.02025;0.45181;48.19298;2.85879;0.77341;0.54819;0.30135;726.01916;926.43852;1.58287;9742.8026;0.21633;-31.25013;
2020-12-22 20:55:09;10377.0;1005.0;0.0;74.39098;0.0;0.0;198.50328;1.02375;-3.36293;725.3;929.7;2733.2;10.82267;8.45094;1.07052;885.67083;838.75833;787.55833;198.81142;0.10134;0.23006;0.02374;0.45234;47.43059;2.37173;0.78286;0.54766;0.28755;730.81067;929.6221;1.30122;9585.75606;0.21386;-39.54381;
2020-12-22 21:55:09;10378.0;1004.3975;0.0;72.795;0.0;0.0;262.1375;0.55868;-2.8685;730.0;933.5;2733.2;20.39911;16.02724;1.92379;892.12917;844.32083;790.8625;205.51432;0.09711;0.23537;0.0136;0.42479;44.88089;4.37187;0.80727;0.57521;0.31183;727.53909;933.05342;2.44809;9460.58347;0.22026;-47.18707;
2020-12-22 22:55:09;10379.0;1004.0;0.0;70.795;0.0;0.0;290.6275;0.01795;-2.27453;726.5;928.9;2733.2;16.44131;12.95076;1.56589;887.33333;839.575;789.48333;201.7151;0.09716;0.23005;0.01665;0.43285;46.13407;3.49054;0.80464;0.56715;0.31482;726.78699;928.50209;1.92466;9603.39567;0.21725;-53.40802;
2020-12-22 23:55:09;10380.0;1004.0;0.0;70.6025;0.0;0.0;270.9;1.22103;-2.07012;715.5;914.1;2733.2;10.57849;8.23272;0.97642;873.55833;828.77083;776.225;192.4794;0.09224;0.22436;0.0201;0.43019;46.8962;2.34577;0.80195;0.56981;0.29363;720.81215;913.29155;1.36936;9288.17902;0.21075;-57.13169;
2020-12-23 00:55:09;10381.0;1003.3975;0.0;71.6025;0.0;0.0;248.3725;2.27908;-2.02975;713.65;915.65;2733.2;14.36446;11.23738;1.35849;874.60833;829.23333;777.70417;199.66093;0.09379;0.23002;0.0159;0.42273;45.55533;3.12708;0.80444;0.57727;0.31335;716.16667;915.8276;1.76859;9424.31307;0.21801;-57.36392;
2020-12-23 01:55:09;10382.0;1003.0;0.0;71.3975;0.0;0.0;280.7525;1.51613;-1.92975;718.5;921.2;2733.2;21.51113;16.77553;2.0367;879.03333;835.02083;782.65;206.12193;0.09379;0.23567;0.01107;0.41188;42.99005;4.7356;0.80218;0.58812;0.32921;716.03;922.15193;2.6989;9228.52038;0.22352;-54.03045;
2020-12-23 02:55:09;10383.0;1002.3975;0.0;69.795;0.0;0.0;298.975;0.38185;-1.68515;712.85;917.1;2733.2;13.1191;9.9686;1.2876;877.3;830.19583;777.80833;203.86511;0.09801;0.23567;0.01776;0.43298;45.30478;3.1505;0.79724;0.56702;0.30828;716.11873;919.98383;1.8629;9490.18229;0.2216;-48.05618;
2020-12-23 03:55:09;10384.0;1001.3975;0.0;69.6025;0.0;0.0;147.99;1.20885;-1.4536;717.65;921.15;2733.2;13.17434;10.11187;1.25469;879.20417;832.61667;777.23333;202.95517;0.09523;0.23255;0.01672;0.42494;42.90775;3.06248;0.80578;0.57506;0.29802;718.12589;921.08106;1.80779;9117.73461;0.22034;-40.54074;
2020-12-23 04:55:09;10385.0;1001.0;0.0;70.0;0.0;0.0;197.4075;1.3534;-1.47435;718.35;925.3;2733.2;15.68082;12.31519;1.54108;883.46667;834.9875;781.60417;205.23277;0.09721;0.232;0.01826;0.42982;41.24072;3.36562;0.80825;0.57018;0.30309;720.31254;925.54531;1.82455;8939.90652;0.22174;-32.29512;
2020-12-23 05:55:09;10386.0;1001.0;0.0;70.0;0.0;0.0;206.035;0.99423;-1.56615;721.0;930.3;2733.2;14.17669;10.84674;1.37117;886.96667;839.275;786.05417;207.7897;0.09664;0.23562;0.0159;0.4261;42.86559;3.32994;0.80345;0.5739;0.31204;722.65929;930.44899;1.95877;9398.82966;0.22332;-23.86324;
2020-12-23 06:55:09;10387.0;1000.3975;0.0;70.6025;0.0;0.0;159.4475;2.44588;-1.93945;727.0;934.75;2733.2;11.66447;9.03833;1.1557;892.4875;841.74583;789.26667;206.93178;0.09837;0.23283;0.02021;0.43615;42.67437;2.62614;0.80961;0.56385;0.30439;727.74407;934.67586;1.47044;9299.25158;0.22139;-15.64319;
2020-12-23 07:55:09;10388.0;1000.0;0.0;69.1925;0.0;0.0;183.2675;2.0304;-2.34472;726.2;937.2;2733.2;13.46856;10.3815;1.46171;888.32917;837.54583;786.77083;213.67786;0.11075;0.24015;0.02227;0.46893;47.46334;3.08707;0.76894;0.53107;0.29111;725.46941;939.14727;1.62536;10535.08588;0.22752;-7.97493;
2020-12-23 08:55:09;10389.0;1000.0;0.0;67.40738;0.0;0.08889;223.03852;0.69553;-2.64371;746.0;940.2;2733.2;10.0777;7.9437;0.96201;900.43333;851.43333;804.35833;187.09256;0.09578;0.2161;0.02338;0.46918;45.53763;2.134;0.79144;0.53082;0.27711;753.19999;940.29255;1.17199;8700.03797;0.19897;-1.18906;
2020-12-23 09:55:09;10390.0;1000.0;0.0;67.0;0.0;0.35504;284.59417;1.76085;-3.09221;738.5;873.95;2733.2;34.18469;28.99252;2.55458;841.5875;806.31667;774.03333;137.12177;0.08222;0.1679;0.00758;0.49098;50.92483;5.19218;0.76612;0.50902;0.27403;736.55167;873.67344;2.6376;7002.47281;0.15695;4.37498;0.177453812177335
2020-12-23 10:55:09;10391.0;1000.0;0.0;65.82833;0.0;0.58788;301.11167;1.86882;-3.58363;722.5;826.1;2733.2;14.34988;12.60075;0.90435;801.85417;775.7125;750.5;98.34096;0.0641;0.12407;0.01093;0.51716;60.11535;1.74914;0.74722;0.48284;0.22675;728.26604;826.607;0.84479;5907.76386;0.11897;8.38113;0.3665536567796418
2020-12-23 11:55:09;10392.0;1000.0;0.0;62.65667;0.0;0.91363;328.32167;0.96122;-3.23103;696.7;787.75;2733.2;17.58307;15.68542;0.93879;768.95833;746.00417;723.37083;83.35929;0.05487;0.11099;0.00736;0.49475;66.12088;1.89764;0.78004;0.50525;0.23515;703.90458;787.26388;0.95885;5473.29936;0.10588;10.54091;0.4423301014036999
2020-12-23 12:55:09;10393.0;999.41417;0.0;62.17167;0.0;1.07071;325.29417;0.78515;-3.07262;686.35;748.2;2733.2;117.14618;108.44393;4.00964;732.63333;718.825;703.03333;62.82157;0.03631;0.08082;0.00089;0.45248;101.34687;8.70226;0.77226;0.54752;0.31524;683.90794;746.72951;4.69262;5679.75466;0.08413;10.6782;0.4466610897937019
2020-12-23 13:55:09;10394.0;999.0;0.0;63.58583;0.0;0.93283;160.885;1.94652;-3.38817;651.15;734.25;2733.2;25.86946;23.04484;1.33168;715.84583;695.02083;673.3125;81.18576;0.0553;0.1138;0.00631;0.48265;62.23709;2.82462;0.77665;0.51735;0.25157;652.49515;733.68091;1.49295;4964.91439;0.11066;8.78126;0.3817672035918015
2020-12-23 14:55:09;10395.0;999.0;0.0;64.58583;0.0;0.52779;63.68667;1.92397;-3.8515;641.8;736.25;2733.2;14.73821;12.9516;0.8469;717.79583;694.475;669.58333;87.3155;0.05863;0.12363;0.00904;0.47403;61.5986;1.78661;0.7931;0.52597;0.24477;648.52642;735.84192;0.93971;5249.37226;0.11866;5.00655;0.2120263851516854
2020-12-23 15:55:09;10396.0;998.37232;0.01255;70.64911;0.0;0.3;223.29196;1.10776;-5.10429;420.65;520.5;2733.2;22.45354;18.21568;1.86686;498.36667;476.15;450.54167;100.19945;0.08456;0.19258;0.00865;0.44131;52.20813;4.23786;0.78277;0.55869;0.30614;419.94361;520.14306;2.37099;5204.8183;0.19264;-0.36852;
2020-12-23 16:55:09;10397.0;998.0;0.6203;75.305;0.0;0.10425;111.115;0.88517;-5.95448;611.15;746.6;2733.2;16.76909;13.54615;1.4771;719.85;684.00833;649.1875;133.86159;0.08912;0.19484;0.0126;0.46256;50.93055;3.22293;0.8048;0.53744;0.27736;612.1213;745.98288;1.74583;6822.93071;0.17944;-7.011;
2020-12-23 17:55:09;10398.0;998.0;0.80297;76.6525;0.0;0.0;191.8775;1.09448;-6.43583;612.0;756.1;2733.2;9.89919;8.04866;0.86759;725.31667;691.23333;653.47083;136.39004;0.08968;0.19276;0.0222;0.47094;51.57345;1.85053;0.7777;0.52906;0.25178;619.3656;755.75565;0.98294;7068.93495;0.18047;-14.58044;
2020-12-23 18:55:09;10399.0;998.0;0.91922;75.0425;0.0;0.0;232.3175;1.9347;-6.78313;619.5;766.1;2733.2;14.20859;11.47138;1.22731;736.9375;700.3375;661.325;144.38353;0.0891;0.20131;0.01536;0.44872;46.7688;2.73721;0.8039;0.55128;0.28146;621.10527;765.48881;1.5099;6785.00139;0.18862;-22.7454;
2020-12-23 19:55:09;10400.0;998.0;0.9678;74.0;0.0;0.0;246.98;1.88587;-7.14405;622.0;772.95;2733.2;9.70535;7.85951;0.81295;745.89167;709.2;668.25833;144.61794;0.08633;0.1979;0.02144;0.43994;43.32436;1.84584;0.81399;0.56006;0.27728;628.53544;773.15338;1.03288;6281.03301;0.18705;-31.16914;
2020-12-23 20:55:09;10401.0;998.05835;0.93772;74.04774;0.0;0.0;270.62604;1.65989;-7.30591;626.5;780.75;2733.2;8.89522;7.15978;0.75547;755.80417;717.74583;674.85833;149.22163;0.08719;0.2018;0.02318;0.43559;38.77161;1.73544;0.81657;0.56441;0.27679;633.82872;783.05035;0.97997;5771.3371;0.19056;-39.46526;
2020-12-23 21:55:09;10402.0;998.14778;0.93422;74.12091;0.0;0.0;268.52035;1.65973;-7.3303;630.5;788.55;2733.2;10.27016;8.19555;0.86541;762.8625;723.7875;679.6125;152.30208;0.08492;0.20439;0.01818;0.42038;38.39794;2.07461;0.83377;0.57962;0.28927;636.0107;788.31278;1.20921;5809.50794;0.1932;-47.11569;
2020-12-23 22:55:09;10403.0;998.23722;0.93073;74.19409;0.0;0.0;266.41465;1.65957;-7.3547;635.15;793.7;2733.2;9.75234;7.76616;0.84498;766.69167;726.45;682.30833;153.1981;0.08683;0.20449;0.01976;0.43149;38.21267;1.98618;0.8292;0.56851;0.28136;640.06475;793.26285;1.14121;5882.40574;0.19312;-53.35118;
2020-12-23 23:55:09;10404.0;998.32665;0.92723;74.26726;0.0;0.0;264.30896;1.65941;-7.37909;636.85;796.85;2733.2;8.58252;6.8745;0.72901;768.99167;730.58333;685.4;152.72242;0.08595;0.20239;0.0225;0.42862;39.49213;1.70802;0.82192;0.57138;0.27689;643.78307;796.50549;0.97901;6100.10755;0.19174;-57.09905;
2020-12-24 00:55:09;10405.0;998.41608;0.92374;74.34043;0.0;0.0;262.20327;1.65924;-7.40348;637.35;799.2;2733.2;9.68793;7.71392;0.8332;771.85833;731.42083;686.08333;156.85981;0.08695;0.20762;0.02013;0.42458;35.10234;1.974;0.8305;0.57542;0.28668;641.81936;798.67917;1.1408;5540.85728;0.1964;-57.36185;
2020-12-24 01:55:09;10406.0;998.50551;0.92024;74.4136;0.0;0.0;260.09758;1.65908;-7.42787;636.2;801.75;2733.2;10.26274;8.11444;0.8989;773.52083;732.95833;686.6125;160.64285;0.08817;0.21189;0.0191;0.42235;36.35417;2.14831;0.82722;0.57765;0.28738;640.88528;801.52813;1.24941;5858.57598;0.20042;-54.05556;
2020-12-24 02:55:09;10407.0;998.59494;0.91674;74.48677;0.0;0.0;257.99189;1.65892;-7.45226;641.65;806.4;2733.2;14.73851;11.38868;1.3388;777.80833;737.2;690.34583;162.07135;0.08791;0.2142;0.014;0.41812;33.07014;3.34984;0.83021;0.58188;0.29463;643.60008;805.67143;2.01103;5448.55156;0.20116;-48.09923;
2020-12-24 03:55:09;10408.0;998.68437;0.91325;74.55994;0.0;0.0;255.8862;1.65876;-7.47665;646.0;812.35;2733.2;8.98928;7.11936;0.78595;784.6625;743.35417;695.4125;159.87868;0.08764;0.20877;0.02153;0.42493;34.61882;1.86992;0.83268;0.57507;0.27513;652.01338;811.89206;1.08397;5594.76011;0.19692;-40.59333;
2020-12-24 04:55:09;10409.0;998.7738;0.90975;74.63311;0.0;0.0;253.78051;1.65859;-7.50104;649.0;818.4;2733.2;9.47224;7.53965;0.84491;789.5375;746.19583;698.4;161.80852;0.09065;0.20941;0.02239;0.43806;35.42932;1.93259;0.82748;0.56194;0.26681;655.97273;817.78125;1.08768;5795.88946;0.19786;-32.35137;
2020-12-24 05:55:09;10410.0;998.86323;0.90626;74.70628;0.0;0.0;251.67482;1.65843;-7.52543;650.0;822.15;2733.2;11.03554;8.70564;0.98339;792.7125;750.14583;702.98333;166.45949;0.09005;0.21489;0.01846;0.42476;39.00903;2.32991;0.82997;0.57524;0.29044;655.15314;821.61263;1.34652;6612.14577;0.2026;-23.91898;
2020-12-24 06:55:09;10411.0;998.95266;0.90276;74.77945;0.0;0.0;249.56913;1.65827;-7.54982;655.0;824.6;2733.2;9.0197;7.18121;0.80921;794.43333;751.17083;702.95833;163.77253;0.0918;0.20995;0.02441;0.44;36.40621;1.83849;0.82303;0.56;0.26453;659.89325;823.66578;1.02928;5930.19471;0.19883;-15.69511;
2020-12-24 07:55:09;10412.0;999.04209;0.89926;74.85262;0.0;0.0;247.46343;1.65811;-7.57421;653.3;824.5;2733.2;10.33331;8.10261;0.95373;794.34583;751.28333;702.82917;165.68072;0.0917;0.21385;0.0199;0.43355;37.19838;2.2307;0.82525;0.56645;0.27374;658.03076;823.71148;1.27697;6188.63381;0.20114;-8.02003;
2020-12-24 08:55:09;10413.0;999.13152;0.89577;74.92579;0.0;0.0;245.35774;1.65794;-7.5986;668.5;820.8;2733.2;12.429;10.16052;1.12707;786.9125;746.18333;708.49583;149.23867;0.09298;0.1845;0.02077;0.50279;49.2201;2.26848;0.76967;0.49721;0.24912;670.8072;820.04587;1.14142;6958.26842;0.18199;-1.2244;
2020-12-24 09:55:09;10414.0;999.22096;0.89227;74.99896;0.0;0.0;243.25205;1.65778;-7.62299;749.65;819.35;2733.2;112.65656;103.76429;4.48201;800.7375;783.39583;767.0625;71.36742;0.04155;0.08306;0.00093;0.50204;86.94747;8.89226;0.73695;0.49796;0.27814;747.48333;818.85075;4.41026;5561.35443;0.08716;4.35228;0.1761807797968043
2020-12-24 10:55:09;10415.0;999.31039;0.88878;75.07213;0.0;0.0;241.14636;1.65762;-7.64738;730.35;786.25;2733.2;101.13831;94.02626;3.31498;771.425;758.35417;746.1125;55.726;0.0362;0.07135;0.00232;0.50638;76.166;7.11205;0.73411;0.49362;0.2688;729.96894;785.69494;3.79707;4134.819;0.07093;8.37365;0.3662636955613352
2020-12-24 11:55:09;10416.0;999.39982;0.88528;75.1453;0.0;0.0;239.04067;1.65745;-7.67177;682.0;750.9;2733.2;68.11011;62.36363;2.67046;733.64167;717.14167;701.69583;67.69615;0.04659;0.09419;0.00447;0.48978;63.45848;5.74648;0.75392;0.51022;0.28299;682.17597;749.87212;3.07602;4207.13539;0.09028;10.5504;0.442631175667477
2020-12-24 12:55:09;10417.0;999.48925;0.88178;75.21848;0.0;0.0;236.93498;1.65729;-7.69616;665.5;736.25;2733.2;35.86124;32.55378;1.56565;720.25417;702.4;684.92083;69.0142;0.04829;0.09767;0.00422;0.48837;65.06904;3.30747;0.77271;0.51163;0.26271;666.49984;735.51404;1.74182;4401.51906;0.09383;10.70509;0.4475032211670353
2020-12-24 13:55:09;10418.0;999.57868;0.87829;75.29165;0.0;0.0;234.82929;1.65713;-7.72055;630.5;705.05;2733.2;17.09522;15.37784;0.87436;689.51667;670.3625;649.90833;69.4559;0.05124;0.10055;0.0069;0.50702;71.23214;1.71738;0.76992;0.49298;0.20153;635.57931;705.03521;0.84302;4811.56928;0.09851;8.82448;0.3833761887273968
